date,temp,wind,cloud
2018-07-10,16.433333333333334,3.866666666666667,0.7999999999999999
2018-07-11,16.533333333333335,2.4,0.5875
2018-07-12,19.566666666666666,2.1,0.5416666666666666
2018-07-13,20.833333333333332,2.1666666666666665,0.3
2018-07-14,21.76666666666667,2.533333333333333,0.2916666666666667
2018-07-15,20.866666666666664,2.7000000000000006,0.4708333333333334
2018-07-16,21.73333333333333,1.6666666666666667,0.4458333333333333
2018-07-17,21.900000000000002,2.733333333333333,0.5333333333333333
2018-07-18,21.166666666666668,2.066666666666667,0.31666666666666665
2018-07-19,21.733333333333334,2.266666666666667,0.5083333333333333
2018-07-20,22.46666666666667,2.1333333333333333,0.7000000000000001
2018-07-21,21.3,2.7000000000000006,0.7458333333333332
2018-07-22,21.7,2.3666666666666667,0.5791666666666666
2018-07-23,22.166666666666668,1.6333333333333335,0.2416666666666667
2018-07-24,24.733333333333334,2.033333333333333,0.14166666666666666
2018-07-25,25.933333333333334,2.0333333333333337,0.25
2018-07-26,26.599999999999998,2.4666666666666663,0.3458333333333334
2018-07-27,27.566666666666666,2.3666666666666667,0.32083333333333336
2018-07-28,23.733333333333334,4.033333333333333,0.6833333333333332
2018-07-29,23.366666666666664,3.1,0.6749999999999999
2018-07-30,25.400000000000002,2.1666666666666665,0.5083333333333334
2018-07-31,25.066666666666666,2.8000000000000003,0.37916666666666665
2018-08-01,21.3,2.4,0.7083333333333334
2018-08-02,24.099999999999998,1.8666666666666665,0.27499999999999997
2018-08-03,26.933333333333337,2.4999999999999996,0.09166666666666667
2018-08-04,26.766666666666666,2.766666666666667,0.4583333333333333
2018-08-05,23.933333333333334,3.7000000000000006,0.42083333333333334
2018-08-06,24.866666666666664,2.8666666666666667,0.1125
2018-08-07,26.933333333333334,3.0,0.375
2018-08-08,22.53333333333333,4.233333333333333,0.725
2018-08-09,20.733333333333334,5.633333333333333,0.8041666666666667
2018-08-10,17.7,5.0,0.5416666666666666
2018-08-11,17.366666666666664,4.333333333333333,0.6583333333333333
2018-08-12,19.733333333333334,2.533333333333333,0.5583333333333332
2018-08-13,18.366666666666667,4.1000000000000005,0.7625000000000001
2018-08-14,18.466666666666665,3.8000000000000003,0.7000000000000001
2018-08-15,18.866666666666667,2.3,0.6458333333333334
2018-08-16,21.03333333333333,2.0,0.425
2018-08-17,19.966666666666665,2.733333333333333,0.6124999999999999
2018-08-18,18.933333333333334,2.1666666666666665,0.4458333333333333
2018-08-19,20.0,2.6666666666666665,0.4166666666666667
2018-08-20,20.233333333333334,2.2333333333333334,0.6291666666666668
2018-08-21,22.099999999999998,1.7333333333333334,0.5916666666666667
2018-08-22,23.2,2.266666666666666,0.24166666666666667
2018-08-23,21.8,2.7000000000000006,0.41250000000000003
2018-08-24,16.966666666666665,4.2,0.8166666666666668
2018-08-25,13.566666666666668,4.5,0.6208333333333332
2018-08-26,14.233333333333334,2.8000000000000003,0.5750000000000001
2018-08-27,15.700000000000001,4.733333333333333,0.8791666666666668
2018-08-28,16.8,1.8333333333333333,0.5916666666666667
2018-08-29,18.03333333333333,2.8000000000000003,0.7625000000000001
2018-08-30,16.033333333333335,2.866666666666667,0.8250000000000001
2018-08-31,14.6,2.4000000000000004,0.8916666666666666
2018-09-01,14.700000000000001,3.0666666666666664,0.16666666666666666
2018-09-02,16.2,3.9666666666666663,0.5208333333333334
2018-09-03,17.866666666666664,2.033333333333333,0.9249999999999999
2018-09-04,18.9,1.3333333333333333,0.6583333333333333
2018-09-05,20.099999999999998,1.7333333333333334,0.5791666666666667
2018-09-06,17.8,2.1,0.85
2018-09-07,15.066666666666668,3.6666666666666665,0.7166666666666668
2018-09-08,14.200000000000001,2.3666666666666667,0.5416666666666666
2018-09-09,17.333333333333332,2.0666666666666664,0.7666666666666666
2018-09-10,18.266666666666666,2.8000000000000003,0.8166666666666668
2018-09-11,19.133333333333333,3.5666666666666664,0.4375
2018-09-12,19.46666666666667,2.9,0.3833333333333333
2018-09-13,15.800000000000002,2.4,0.8791666666666668
2018-09-14,15.4,2.1333333333333333,0.7083333333333334
2018-09-15,14.166666666666666,2.4333333333333336,0.5625
2018-09-16,16.133333333333336,2.4,0.6083333333333333
2018-09-17,17.900000000000002,2.1,0.6416666666666666
2018-09-18,21.5,4.0,0.2791666666666666
2018-09-19,20.766666666666666,3.4,0.47083333333333327
2018-09-20,19.76666666666667,3.4333333333333336,0.6
2018-09-21,16.4,6.166666666666667,0.7708333333333334
2018-09-22,12.299999999999999,4.166666666666667,0.9208333333333334
2018-09-23,12.866666666666667,5.333333333333333,0.9666666666666667
2018-09-24,9.566666666666668,2.766666666666667,0.4041666666666666
2018-09-25,8.633333333333333,2.8000000000000003,0.3833333333333333
2018-09-26,10.766666666666666,2.3666666666666667,0.5458333333333333
2018-09-27,13.233333333333334,1.9333333333333333,0.004166666666666667
2018-09-28,11.6,2.933333333333333,0.4291666666666667
2018-09-29,9.700000000000001,3.6666666666666665,0.4375
2018-09-30,10.533333333333333,2.1999999999999997,0.25416666666666665
2018-10-01,9.266666666666667,3.1666666666666665,0.725
2018-10-02,8.533333333333333,4.9,0.9041666666666667
2018-10-03,11.733333333333334,2.9333333333333336,0.7041666666666666
2018-10-04,10.9,2.3000000000000003,0.25416666666666665
2018-10-05,13.699999999999998,2.9333333333333336,0.15416666666666667
2018-10-06,15.466666666666667,3.033333333333333,0.5499999999999999
2018-10-07,12.966666666666667,3.233333333333333,0.7041666666666666
2018-10-08,11.200000000000001,2.066666666666667,0.5375
2018-10-09,13.1,2.066666666666667,0.6375
2018-10-10,15.266666666666666,3.0,0.125
2018-10-11,16.166666666666668,3.1,0.4208333333333334
2018-10-12,19.066666666666666,3.733333333333333,0.6958333333333333
2018-10-13,19.333333333333332,3.1666666666666665,0.23750000000000002
2018-10-14,18.866666666666664,3.6,0.15416666666666667
2018-10-15,17.3,2.5999999999999996,0.22916666666666666
2018-10-16,15.266666666666666,1.9000000000000001,0.4875
2018-10-17,15.333333333333334,2.4,0.8166666666666668
2018-10-18,13.933333333333332,3.766666666666667,0.625
2018-10-19,12.333333333333334,3.1666666666666665,0.4458333333333333
2018-10-20,10.200000000000001,2.2666666666666666,0.525
2018-10-21,9.133333333333333,2.8000000000000003,0.26666666666666666
2018-10-22,9.5,2.9,0.5291666666666667
2018-10-23,8.4,4.366666666666666,0.8041666666666667
2018-10-24,12.466666666666667,4.233333333333333,0.975
2018-10-25,11.799999999999999,3.3000000000000003,0.9125
2018-10-26,8.733333333333334,4.533333333333334,0.9291666666666667
2018-10-27,5.8,2.8333333333333335,0.8625000000000002
2018-10-28,4.8,6.166666666666667,0.9166666666666666
2018-10-29,4.633333333333333,5.6000000000000005,1.0
2018-10-30,4.8,8.133333333333333,0.8875000000000001
2018-10-31,6.733333333333333,3.966666666666667,0.7416666666666667
2018-11-01,7.3999999999999995,3.033333333333333,0.8958333333333334
2018-11-02,8.1,3.1,0.6666666666666666
2018-11-03,5.033333333333333,2.8000000000000003,0.6583333333333333
2018-11-04,7.8,2.966666666666667,0.6791666666666667
2018-11-05,9.166666666666666,2.466666666666667,0.775
2018-11-06,10.566666666666668,2.733333333333333,0.875
2018-11-07,12.366666666666667,5.066666666666666,0.7416666666666667
2018-11-08,9.966666666666667,3.1,0.7625000000000001
2018-11-09,10.766666666666666,2.9,0.8333333333333334
2018-11-10,12.4,6.3,0.9666666666666667
2018-11-11,12.333333333333334,5.866666666666667,0.8249999999999998
2018-11-12,13.066666666666668,4.0,0.9416666666666668
2018-11-13,9.833333333333334,4.3999999999999995,0.5833333333333334
2018-11-14,6.166666666666667,2.8333333333333335,0.7000000000000001
2018-11-15,5.0,3.5666666666666664,0.7916666666666666
2018-11-16,5.7,3.9333333333333336,0.29583333333333334
2018-11-17,4.3,5.266666666666667,0.016666666666666666
2018-11-18,2.733333333333333,5.433333333333334,0.13749999999999998
2018-11-19,2.466666666666667,6.2,0.7125
2018-11-20,2.8666666666666667,5.666666666666667,0.8458333333333333
2018-11-21,1.8,3.233333333333333,0.85
2018-11-22,2.466666666666667,2.8333333333333335,0.5541666666666667
2018-11-23,2.1333333333333333,3.1999999999999997,0.5041666666666668
